video_id,channel_name,video_title
ksS4fON2QTg,CBS,"Sanders: ""Hey Mr. Trump, why don't you worry about the coronavirus rather than disrupting the Demâ¦"
kMP7t7XNT3M,DailyMail,President Trump attends banquet with Japan's Emperor Naruhito
eQ5MyY3nLS8,Vox,Why Texas judges have so much power right now
Qc5dpfDa4jc,LATimes,Steve Blake beats Ron Artest in sandball
hjCwGwOPoUI,BBCNews,"Russiaâs Wagner taking advantage of Niger coup instability, US Secretary of State says â BBC News"
BOBd213OinI,CBS,President Trump's extended press Q&A on WH North Lawn
9G7loLhafEA,TIME,What 1 Woman Learned From Taking A Year Off From Her Marriage | TIME
nkOYKfJSjj0,NYPost,Alex Marlow: 'Fake Indian' Elizabeth Warren's Ancestors Actually Fought Indians
8bRZE21_rJE,FoxBusiness,This leads to a politically deadly situation: Forbes
ZI3pdd77Nzc,FoxNews,McEnany: This kind of leak has never happened
NGA_2ydvc5g,CBSMornings,"""Bob (Hearts) Abishola"" stars talk taking on the immigrant experience in America"
Z_Uf3g_nFUI,Forbes,Warren Buffett To Jay-Z On The Timeless Principles Of Investing | Forbes
ee8iOwb_YLc,ABCNews,Dallas Police Ambush | Video of Snipers Opening Fire
hi9LOyjVAKY,FoxNews,This is a 'huge victory' for Donald Trump: Attorney
eKtMDlj6eJM,Forbes,Why Elon Musk Is Already $26 Billion Poorer Because He's Buying Twitter | Forbes
OaItQaSlSxs,BusinessInsider,How This Hypercar's Tilting Wing Gives It More Grip
0dBR9mGHC98,CBS,"Americans are quitting their jobs at record pace, report says"
P5yRNHZp7CA,BloombergTelevision,Why Did the FBI Search Trump's Florida Home?
Lri1gGUjHu0,TheHill,BREAKING: President Trump responds to BOMBSHELL New York Times Tax returns story
kr2p7mRYBeM,CNN,"$20,000 scratch off ticket voided due to this error"
SdMR5MlQxd8,NYPost,Asked About Pro-Life Policies Jen Psaki Reminds Reporter that President Biden âIs a Devout Catholicâ
td-tnITnu-s,ABCNews,Exclusive: Undercover Grandma Catches Medicare
bHxy7Fl_aNo,USAToday,Tourist gets dangerously close to resting bison to snap a risky selfie | USA TODAY
AcPg9q1s5yQ,TheEpochTimes,Hongkonger on Cityâs Situation: âWe Cannot Go Backâ | China in Focus | Trailer
rB9s5317pMo,LATimes,Lakers guard Kobe Bryant on 96-91 win against the Clippers
Hc9Ljh9wE1E,NYPost,Gohmert Petitions Trump: FBI Practice of Not Recording Interviews Must Stop
1kBQ0qlHz8M,Vox,How colorized photos helped introduce Japan to the world
_SYHCw4BlJo,DailyMail,French Spider-man climbs 187-metre high building in Paris - Daily Mail
TpuztBy-veg,FoxNews,Police release video of mad scramble after gunshot fired
c-lFW8DyCDw,C-SPAN,"President Trump: ""It's just another political hit job."""
s0IMWYKqrQs,DailyMail,Audio file of Johnny Depp revealing that Amber Heard throws pots at him
lXshUNU65wI,Vox,"Drag kings, explained by drag kings"
HQUImTRA5wE,BBCNews,Coronavirus: Italy's desperate receive mafia offers they can't refuse - BBC News
2JgEN2v_bYk,WashingtonPost,"Ahead of RNC, here's what some say Trump needs to do"
-BPIEUIDR4E,WashingtonPost,Bidenâs vice presidential search narrows Â | The 2020 Fix
M9abgD4Z0jI,Forbes,Patrick Soon-Shiong Of NantHealth | Forbes
lkRuYmN2ty0,C-SPAN,The Presidency: Term Limits & The 22nd Amendment Preview
D8sQaELlMdQ,TheHill,"Joe BidenÂ slams TRUMP at Election Day 2020 canvass kickoff in Philadelphia, Pennsylvania"
FnaYsvUEnxs,C-SPAN,LCV Cities Tour - Charleston: Drayton Hall Plantation
COlk4QmeSo8,DailyMail,Polish PM lashes out at EU's Ursula von der Leyen
16WHlUgFrgw,C-SPAN,Sen. Jeff Sessions (R-AL) Joke at Sotomayor Hearing
btuNQz4qGJM,WashingtonTimes,NEWSMAKER - Peter Nickles on DC prisons
xPdAiQEWi8Y,ABCNews,Graffiti Artist Becomes Millionaire After Asking Facebook for Stock Instead of Payment for Work
z56y4TEJUPI,TheEpochTimes,Childrenâs COVID19 Vaccines Logged 15Times More Reactions Versus Routine Pediatric Vaccine | Trailer
s5-kWf9PsFI,CBSMornings,R. Kelly says parents of women he lives with handed their daughters over to him
u9pt7Q1XrLU,BBCNews,Leicester City owner 'on board crashed helicopter' - BBC News
No5cmnjtNag,BusinessInsider,"The Right Way To Eat Sushi, According To Renowned Japanese Chef Nobu Matsuhisa"
0PzFM-Uq3R4,BloombergTelevision,Guggenheim's Minerd on Crypto: 'Everything Is Suspect'
Pwz_lliF9po,BusinessInsider,7 people who were rejected before reaching incredible success
Yq123mKHQCU,Reuters,North Korea tries to hack South Korean vaccine makers
uRsf-MYO8DA,CNN,More arrests made after riots at the US Capitol
alo1kLQXaf4,BBCNews,Coronavirus: More health myths to ignore - BBC News
wEuk_k81I5k,BusinessInsider,How behavioral psychology explains Trump's surprise victory
7sVrC8HC93g,NYPost,THAT WAS CLOSE: OH Officer Dodges Car on Icy Highway
wiOYPCZ1p3g,CNN,'Absolute f**king hell': Putin's soldiers reeling on the front line in new video
Enh_dPFWgek,DailyMail,Boris Johnson takes Coronavirus test during visit to Leicester
qH8o9YVvvAU,ABCNews,"Fitness Guru, C.J. Senter, 10, Has Six-Pack: Too Fit, Too Soon? | Nightline | ABC News"
whVt4k5od00,NewsNation,Unanswered questions in the Brian Laundrie case | NewsNation Prime
FEVuaqDhLvQ,TheEpochTimes,Chinese Police Claimed Legal Fees As Stolen Money Demand Seizures | Human Rights | Epoch News
3B5OsI45qb4,WashingtonPost,Reno 911!: Law and Disorder
qGKrNeIiuGg,USAToday,What does it mean when the Doomsday Clock strikes midnight? | JUST THE FAQS
P5pf2Z9Ru68,BloombergTelevision,Trump Calls Impeachment Inquiry a 'Sham' and a 'Hoax'
8_ADT203LM8,FoxBusiness,Rep. Gohmert sounds off on Bill Taylor's testimony
GbnWYmn8Hp8,TheEpochTimes,Apple Will Permanently Delete iPhone Photos in July  Hereâs How to Keep Yours Safe | CLIP
MPYxedA68U8,Forbes,"Forbes SXSW: Meghan McCain Revisits ""Boobgate"" | Forbes"
qChpHXz1z38,NewsNation,"John Walsh gives heartfelt appeal to Petito family: ""Reach out to me"""
0kcWGhiehac,Vox,"Republican Fight Night: Wait, who are all these people?"
icu8uj_0SjU,MassLive,"Boston Celtics youngsters Jaylen Brown, Jordan Mickey play 1-on-1"
74V2duDb4Lo,BusinessInsider,Why Hosting The Super Bowl Isn't Worth It
dk-5kK9taCQ,DailyMail,Chilling moment driver captures ghost of dead bride on camera - Daily Mail
9b1ZNl5Do7o,WashingtonPost,Awkward moments from night two of the first Democratic debate
zD4fQ6WkVR0,TIME,The Explosion At Ariana Grande's Manchester Concert: What You Need To Know | TIME
-CAxj5tgZ_w,Reuters,Large fire at Saudi Aramco storage facility
WfXIVcg1JLI,FoxNews,Bill Maher: Democrats have 'become the party of no common sense'
csothimiWjc,ABCNews,Caught On Tape: Daredevil Surfer Tackles Largest Wave Ever
tpnC-Zg36FU,LATimes,"Richard Ramirez, dubbed the ""Night Stalker,"" has died"
51pD35Xw2hU,ForbesBreakingNews,Matt Walsh Clashes With Tennessee Democrat In Debate About Gender-Affirming Treatments For Minors
yJjyOpcYZOw,CNN,Alexandria Ocasio-Cortez's reaction to Trump losing the election
6547_3akM2o,C-SPAN,Q&A: Frank Mankiewicz
nEZGqYtDaJM,FoxNews,Harris snaps back at radio host Charlamagne tha God
gZEryhtUgQk,DailyMail,UK Covid-19: Nadhim Zahawi hammered by MPs over Covid vaccine passports at nightclubs
qWuxQZKSDGE,NYPost,Watch the Easter Bunny Re-Direct Biden After He Mentions Afghanistan
dRLv11osv2k,Politico,Palin vs. Biden
TT_-8UDpHig,BusinessInsider,The science of laughter
NE-6bGtt3n0,Politico,Rep. John Lewis: 'Segregationists told us to go back'
2OVMYUFWoaU,Vox,Why Mormons identify with Syrian refugees
Fi0JlcCtgRQ,BloombergTelevision,"Trump Should Resign Now, Says Maryland's Republican Governor"
eZCibhY6h5Q,BBCNews,Ukrainian President Zelensky's spokesperson describes apparent war crimes by Russia - BBC News
MHYGchvcytc,Reuters,"A 32,000-year-old plant blooms again"
vMxEfwcDBT8,NYPost,"Trump on Leftist Violence: 'If the Mob Rules, Democracy Is Indeed Dead'"
uw94FNsQfxY,MassLive,New England Patriots wide receiver Devin Lucien compares Jacoby Brissett to Cam Newton
OzQKpxLGTQM,Politico,Open Mike: Akon
k1TNS5e3Blg,BBCNews,"'Massive' drone attack on Black Sea Fleet, Russia says â BBC News"
9Cx_rNdGX9Q,CBSMornings,"Facing pressure from Trump, Republicans split over bid to overturn election results"
pNo3FhX0Ql4,Forbes,5 Hot Tech Recalls of 2015 (That Aren't Hoverboards) | Forbes
VKmPlNutp5k,TheEpochTimes,The Secret World of Herbs: In Latin America (Episode 4) |  Epoch Cinema
3xLDCFhNyFE,CBSMornings,The potential impact of the first debate on the presidential race
FdSUTzp7jiI,NewsNation,UFO whistleblowers are still nervous to come forward: Journalist | Banfield
nPqL5RAIJa8,ABCNews,R. Kelly's ex-wife tells her story of their marriage: 'People have no idea'
8f7lZsaCkF0,EastIdahoNews,Madison County Jail Lt. Jared Willmore testifies at Chad Daybell preliminary hearing
77jGHlS68b0,TIME,Texas Executes Avowed Racist In Black Man's 1998 Dragging Death | TIME
eEyxdgBvPWc,USAToday,"Kharkiv surrounded by Russian troops; Zelenskyy calls out Russian ""state terrorism"" | USA TODAY"
6GBbJXSgGeQ,Reuters,Russia shows military might at Victory Day parade
e2BfB3dqMQA,CBS,Historic winds forecasted for California amid wildfires
PHNFQuiSvLs,CBS,"Trump, governors feud over COVID-19 testing"
DSeaWKsperI,NYPost,Lady Gaga Steers Clear of Politics in Super Bowl Halftime Show
-5oYfc5CXZA,WashingtonPost,President Trump and accusations of sexual misconduct: the complete list
3WcrGVminBY,ABC7,4 killed when car slams into sign pole on 710 Freeway in South Gate | ABC7
YdGS-EdTamw,MassLive,Dizzy the Monkey still at large after Forest Park Zoo escape
FNZQwMEOMkA,CNN,Russian forces retreat from strategic city in Ukraine
AyWyh2fSexU,NewsWeek,What To Know About Donald Trump's Rally In Ohio Before Midterm Elections
bIwdQSyzfc4,Forbes,Christine Lagarde On The Systemic Issues Facing Women Around The World | Forbes
08LzqV50Oks,Forbes,The Miley Cyrus Forbes Cover Interview | Forbes
YFkxtRFXMJo,C-SPAN,Rabbi Yisroel Goldstein at White House National Day of Prayer (C-SPAN)
YfRq_ET5ykY,CBSMornings,Volunteers restore World War II torpedo boat
1WRJ78EiOEY,FoxNews,Gutfeld: Looks like this backfired on the media
r3JPyYYhmd0,Forbes,Video Streaming Could Shatter The Cable TV Industry For Good | Forbes
Ikc0b8Jj4rg,Forbes,"Chipotle Charred, Facebook's Status & Libor Fallout"
xiwTpBKw01Q,BloombergTelevision,What Ray Dalio Looks For in an Employee
snJ9jrXVkhQ,MassLive,Provincetown costumed and jazzed for the annual Carnival Parade
g9dXldLwa18,Forbes,Olympian Simone Biles Wants To 'Be A Voice For The Voiceless' | Forbes
3At3zMPyBFc,Forbes,Inside The Hidden Alzheimer's Scandal: Why Is There Still Is No Cure?
tzKl9qUmzTs,Forbes,Where Some Of The Biggest Lawsuits And Investigations Against Donald Trump Stand | Forbes
OYa_0aVtXc8,USAToday,Islamic State threatens Japanese hostages in new video
ELzNWhpVvlo,CNN,See Arias video from after arrest; jury won't see it
mTxp9n2Wdgg,NYPost,Maxine Waters Tries to Stop FTX Hearing Before All Members Could Ask Questions
YgSH59MCSK4,Forbes,The Urgency of Educating Women and Girls - Forbes 400 Summit | Forbes
jaCkZvrDtC8,Vox,The real reason Egypt is moving its capital
oYel347vNRc,WashingtonPost,How Trump talks about his faith: âGod is the ultimateâ
H5Qzeh_S-sw,TheHill,UFO Whistleblower David Grusch VINDICATED In Closed-DoorSenate Hearings: Josh Hawley
RQLzTTvpfsY,AssociatedPress,Raw: Aftermath of Crash Injuring Tracy Morgan
JipWQUAnJ6Q,Forbes,Tango's CTO: Near-Death To Wedding Proposal
bCiFfl2bZKY,DailyMail,Emotional moment teenagers burst into tears as they see dad - Daily Mail
4TrxBrUkwr4,LATimes,CDC endorses schoolsâ coronavirus âtest to stayâ policies
96yb4MRJ0Xs,ForbesBreakingNews,"DeSantis Rips Social Media Companies, Signs Bill Blocking Big Tech From Deplatforming Conservatives"
bPj0C1q0F-g,CNN,Murder suspect surprises cop with knife
PHNPiEUQwjQ,TIME,Barack Obama Manages To Work In Michelle Obama In A Discussion About 'Being A Man' | TIME
DljeJPQdJLI,TIME,Here's How El NiÃ±o Could Make For More Wild Weather This Year
ssAhpsNdSFM,FoxBusiness,Larry Kudlow: This is a gigantic mistake
_2fZOYV5YFI,MassLive,Winchester Library fatal stabbing 911 call audio: 'Oh my God there is a lot of blood'
WgvtobJZGcQ,Reuters,U.S. Senate passes bill to overturn vaccine mandate
eCOlxQulooA,BBCNews,Trump toasts 'eternal friendship of our people' - BBC News
8vz-mRQxW6M,ABCNews,Bus drivers rescue toddler
rWXPOBAmv6Q,DailyMail,Ukrainian forces battle against Russia for Kherson: First-person GoPro footage
tQaIFF_Zvm8,FoxBusiness,"Trump, Mnuchin condemn large businesses taking small business relief"
dq7asp9ewI0,FoxNews,Joe Rogan rips double standard on Trump vs. Biden: 'They would be up his a**'
Oa8wrtQKAWY,MassLive,Clinton resident reacts to unattended death at elderly housing complex
O3Mu6KUBzUI,BloombergTelevision,Jobs Day Preview | Bloomberg Surveillance 03/09/2023
tbRXgWeU16U,Forbes,Coronavirus Could Make Getting Into Colleges Easier | Forbes
8BhWcZ7P_vA,TheEpochTimes,The American Chemical War
iayh5XWhEmI,TheHill,"Krystal and Saagar: Biden Wants FACT CHECKER At Debates, Can Trump Destroy Him Like He Did Hillary?"
nQUjAVs7GHk,ABC7,Chino wedding murder: 2 brothers sentenced to 18 years for beating groom to death
qMqFvRfTT8A,C-SPAN,"""Dodgy Dave"" (C-SPAN)"
iyhFC3lhwIM,Politico,Biden says Putin 'cannot remain in power' in Poland speech
LnB0S6QZYXg,CBSMornings,Kobe Bryant cherished time with wife and 4 daughters
knlIb7OffxE,Reuters,Ukraine president vows to stay put as Russian troops approach
j_DSa15hmKc,Forbes,Groupon's Second Chance
93hUWenHa-Q,TheHill,Krystal goes on Tucker: He argues Bernie is a threat to Trump
5HKbvjg8D2A,AssociatedPress,Dog Nearly Dies Saving Kittens From Fire
lPgq_HQq07Y,BusinessInsider,Everything We Know About The Private Planes Of World Leaders
FaM7kmiabWU,FoxBusiness,Rep. Lee Zeldin: Alvin Bragg refuses to enforce the law
u8eZ7TJHyjg,FoxNews,âThe Fiveâ reacts to âheatedâ testimony from FBI whistleblowers
VLNcfZoIHPc,TheEpochTimes,Sparks: The Ken Sparks Story | Epoch Cinema | Trailer
LCkQ1PcyijI,DailyMail,EXCLUSIVE AUDIO: Biden voicemail telling son Hunter 'you're in the clear' on NYT article
yjV4PIDJVHg,CBSMornings,"Christian Bale talks ""Hostiles"" and his new look"
7IWWAIS-tE4,TheEconomist,Putin's Russia and the ghost of the Romanovs
i-Pm5092a0c,ABCNews,'My Five Wives': A Different Look at Modern Polygamy
TX41718u4x0,Forbes,Stocks Take A Hit For Three Reasons. Watch Out! - Steve Forbes | What's Ahead | Forbes
A44waCW1cKs,TIME,Two Arkansas Chemistry Professors Were Arrested For Allegedly Making Meth | TIME
myOpKCNpXpY,TIME,Barcelona's Sagrada Familia Church Has Been Under Construction For 136 Years | TIME
o4HswIB29CA,TheEpochTimes,"âGlobalist Monopolyâ Owns 85 Percent of US Cattle Supply Chain, Destroying American Ranchers|Trailer"
QOb4cie8-Rk,FoxNews,Graham has a question for mainstream media if Trump gets reelected
gv6NZYJRgac,USAToday,Abortion rights protesters stage a sit-in at the White House | USA TODAY
FeV66CX8DYo,TheEpochTimes,Breaking News: White House Gives Official Reaction to Venezuela Uprising
QvqduyoOgiI,WashingtonPost,What happened to Simone Biles at the Tokyo Olympics womenâs gymnastics team final
SRs2knjid_w,CBSMornings,COVID-19 hospitalizations nearly double in Wisconsin
97OBNABrU7M,WSJ,Duterte's Rant Another Headache for U.S. From Ally
C6T9XVfcB1Y,BusinessInsider,Here's How To Stop Feeling Exhausted After Work Every Day
Uwspa_8JgWY,FoxNews,"Sen. Graham pins Pelosi's attack on Trump as 'shameful, disgusting'"
j_BdVKseVtI,CBSMornings,Coronavirus responsible for nine U.S. deaths
MJg_JloIizA,Reuters,Russia issues arrest warrant for US Senator Lindsey Graham
8APOFq219FI,BloombergTelevision,Ryanair CEO O'Leary Has No Doubt Fares Will Rise
6_gA766lT3c,USAToday,Caucus vs. Primary: what's the difference? | Just The FAQs
un5xdC0mfQw,MassLive,Brew Beer Garden opens in downtown Worcester
MX1bo7L8QwE,Reuters,Ukraine braces for more attacks by Russia
CVj-rDFOaWY,Forbes,The Trump Organization And Its CFO Allen Weisselberg Are Being Charged With Tax Fraud | Forbes
1B3zXldCPCk,BloombergTelevision,Wall Street Week - Full Show (07/24/2020)
XmQDScjxcRI,MassLive,Jay Gonzalez slams Gov. Baker over Diehl misstep
dGzoK9JcjU8,USAToday,Watch the Georgia Dome implode from the roof of the new Mercedes-Benz Stadium in 360
K_D59OIEqHA,TheEconomist,Can you really fight corruption?
qBfyIQbxXPs,Vox,Inside North Korea's bubble in Japan
a3DMmtpXjJs,WashingtonPost,Gabbard casts single 'present' vote on Trump impeachment
gHFSnfKw97o,USAToday,"Dead animals, urine cover school after senior 'prank'"
jmyKTCkf3EM,DailyMail,Kevin McCarthy finally wins Speaker of the House vote
lQnAvJ2EiRs,FoxNews,Tucker: DNC worried about Sanders becoming nominee
2RxCszytmJ8,USAToday,Homeowner charged for shooting teen Ralph Yarl | USA TODAY
BeRC5AYRLIM,FoxBusiness,McEnany 'stunned' by White House staffers reportedly being anxious when Biden speaks
ONVsCU7D8ig,Forbes,CES: Microsoft's Tweet Choir
aZXoC9_cgQ4,Reuters,Super Flower Blood Moon rises over the Americas
ghqL_fnXT7M,BusinessInsider,"America's Most Expensive Hotel Room Costs $45,000 A Night â And It's Non-Negotiable"
yp_YGFRkDLw,BusinessInsider,Scott Galloway Explains Why Amazon Would Acquire Whole Foods
1e5EPd0UURI,Forbes,Mattress Mack Wins Record-Breaking $75 Million on Astros World Series Bet | Forbes
8LZpP4ujRkY,WashingtonPost,Doctors warn against reopening too soon | Voices from the Pandemic
Y2ekC4ocCn4,CNN,Couple gets prison for racial threats at party
VvTPrZ7LoDw,MassLive,Video appears to show aftermath of fight that resulted in the death of an Emerson student
yinLAsXle68,Forbes,SEC Sues BinanceâHere's What To Expect Next
bIEkguT8WDw,FoxNews,Gutfeld: The Jussie Smollett scandal just got juicier
4Ta_n1ThFvg,FoxBusiness,Brandon Judd: Mexico is becoming true border patrol partners
M8e-kwcUgYg,NYPost,"GOP Rep. Asks Pete Buttigieg What Joe Biden Meant When He Said ""Awdsmfafoothimaaafootafootwhscuseme"""
kp-ulYhvY-E,EastIdahoNews,Sheâs needed a lift chair for years and Secret Santa just delivered
tl-4p0w0OoM,DailyMail,"COVID, what? UK Shoppers undeterred by rain and Omicron on Boxing Day in London"
1-8HJDJc6i4,DailyMail,Ukrainian troops fire rounds from a French TRF-1 howitzer
HLoa80G3bIk,BloombergTelevision,Powell Sparks Rally | Bloomberg Surveillance 12/01/2022
Kbq9Vi-yRs8,CBSMornings,"Almost 80 years since the first one, Las Vegas casino buffets are still the ultimate feast fest"
NOifu8aQuBU,TheHill,#RisingQs: Has The US Become A Corporatocracy?
wPGcN260dRI,CBS,NCIS Cast Answers Tweets
S21qTq6kU0Y,WashingtonPost,How to repot your plant and keep it alive.
2LgoGwkt_oo,Forbes,The Richest Woman In The World 2022 | Forbes
