Unnamed: 0,video_id,channel_name,video_title
751,EwAkH19MB-I,CNET,How to: Fix a broken front panel on your iPad 2 or iPad 3
5222,QaXMHOh_Zu0,KHOU11Houston,Video shows man wrestles dog away from alligator that snatched it
14054,dlVdmuMmAEU,WKMGNews6ClickOrlando,Video: K-9 tracks down carjacking suspect
8461,bT5ZbjaJQR0,FOX5NewYork,"Nash Grier Cries, Shows Softer Side In New Movie Role"
5354,aZxWotxkkHQ,KETV,"Douglas County prosecutors charge man with child enticement, sexual assault"
1714,GYYg8O5dzbc,TheOregonian,Coast Guard pilot recounts dog rescue on Oregon beach
14571,Nzuv4V_oW7E,WCVB-Boston,Video shows Chism's actions after Ritzer's killing
10071,HW9BD6_dP3c,Kiplinger,Best Places to Start a Business
14292,LF3J0eyVDtY,WKYC-Cleveland,Trial begins for 2 brothers charged with killing Akron teen Ethan Liming
12139,HqyeEp5f5lM,KGWNews,Sibling secrets with We Three from America's Got Talent
1920,rpvpo_4jcaw,WFAA-Dallas,Armed carjacking caught on camera in Fort Worth
11653,FSqgjV3LJSQ,FOX8NewsCleveland,Quartz vs granite
503,oe45GegJUvM,ArsTechnica,How Does Radiometric Dating Work? | Ars Technica
12628,gNGjwvhH0Og,MadisonNews,Lamb Farmers Offers Tours Of Animal Nursey
10407,GroXyzk0eXE,CBSPhilly,NEXT Weather: Clear & cool
7157,eEjrHoVN4gE,WTAE-TVPittsburgh,Helping neighbors at Free Store 15106 in Carnegie
7162,82oO-CPwwYo,WTAE-TVPittsburgh,'A Special Place' ceremony honors organ donors in Pittsburgh
9795,hMb-spGw3K4,WFSB-Hartford,"Colleagues, family gather for fallen Hartford detectiveâs âCelebration of Lifeâ"
2269,fErr1AvdaoI,VoiceofAmerica,Ecuador Uses Biocontainment Stretcher for COVID-19 Patients
5357,e-8z2hO3N_A,KETV,Accused killer's wife says God Ophosis gives him orders
14284,cKDiLzVuDI4,WKYC-Cleveland,WILD POLICE CHASE  | Suspect arrested in Summit County following wild police pursuit in RV
9926,EKDX8KphVO4,FOX5WashingtonDC,"Will Smith slaps Chris Rock after Jada Pinkett Smith joke, then wins best actor Oscar | FOX 5 DC"
15215,iXTZ6SOVmdo,incMagazine,Malcolm Gladwell: Disadvantages Can Improve Your Chance of Success | Inc. Magazine
4039,JhzNQVTNDzk,News4JAX,Body camera video showing investigators questioning the three men accused of murdering Ahmaud Ar...
15065,DK24nyhGE-E,ABC7NY,Eyewitness News Mornings at 10: Best moments from week 1
11064,2EktyZp95tM,WLWT-Cincinnati,Drunk & Dangerous
6109,ADBb8yx-j0A,WDIV-ClickOnDetroit,What's In That Garage: Sister Act Chevy
7465,D6b85eECi-4,Benzinga,Top Stocks To Watch PreMarket 3/27
5875,9yIQnLY7rco,WSAZ,WVSP Sgt. Cory Maynard procession
11756,jFpR7ufUYW8,FOX13TampaBay,Florida birthday party shooting leaves 1 dead at Airbnb rental: Grady Judd
127,tP1gni1gGvk,KTVUFOX2SanFrancisco,Full Interview: Golden State Killer investigator Paul Holes
2643,PxudJwD7P7s,FOX4Dallas-FortWorth,Auto workers at Arlington plant prepare to strike
384,PmqNRz796-M,MLiveMediaGroup,Travel & Tourism
4840,UvJxMjRWU2o,WMUR-TV,Man wins settlement after arrest for recording police
8931,8IHnJ5UAa94,WANE15News,Fort Wayne woman becomes consecrated virgin
15213,h8bo0c4wcj0,incMagazine,Tim Ferriss: The Productivity Superpower You Didn't Know You Had | Inc.
13233,ADlEpWGTPw0,IndyStar,"Colts Cover 2 Podcast: O-line troubles, Colts face Broncos Thursday night"
12518,6wUsVZsRKfw,Investopedia,Investopedia Video: Dividend Ratios - Payout And Retention
130,qi08PrakTMk,KTVUFOX2SanFrancisco,KTVU's Steve Paulson was mid-forecast in Piedmont quake
5353,nvYEb3XW8XQ,KETV,Iowa police officer shot and killed while investigating harassment complaint
11641,qSC5w4ZTvBo,FOX8NewsCleveland,Euclid fight and shooting caught on tape
4392,OUegmEJmcTM,WESH-Orlando,Ripley's Immortalizes Mexican Vampire Woman
11657,q7ZbqMDVW1c,FOX8NewsCleveland,'He had been trampled': Stark County teen injured during deadly Astroworld Music Festival
13857,vZ30CTS-yGo,WHIO,WATCH: Girl falls out 4-story window and survives
4981,HciJ4DjdU5s,FOX5Atlanta,4 arrested in human trafficking bust
2909,Y2HEPTh-EGA,HowToGeek,How to Delete Remitly Account !
2268,FpPzWoqSN3Y,VoiceofAmerica,Fatal Plane Crash in Nepal Worst in 30 Years | VOANews
8073,H2g-wQGZtj4,NewsOn6KOTV,Sharon Daugherty On Life After Billy Joe
609,O0mXVKhZPws,AudacyMusic,"Billie Joe Armstrong performs a raw, uncensored, at-home version of Green Day's  'Graffitia'!"
12907,cdv03O23vRQ,KARE11,Brooklyn Center police body camera footage captures fatal shooting of Daunte Wright
13445,PggOqg38aA4,WestVirginiaPublicBroadcasting,"Education Station (Season 5, Episode 5)"
7280,vwXMyiscGVg,Ballotpedia,Welcome to Ballotpedia!
7613,aRORNMVpNgA,ABC7LA,"""Ink Master"" artist Daniel Silva arrested in crash that killed Corey La Barrie | ABC7"
2793,ZQNB9AbExpw,KnowYourMeme,What is the TBH Creature?
14431,SyLWzwgt7mo,NewsNation,Putin's former boss describes his biggest fear | NewsNation Prime
8349,FNGMgrSP6r8,UnitedStatesCourts,Court Shorts: Fair and Impartial Judiciary
8816,u93XIDmosgU,WYFF-Greenville,Bystander Helps Deputy During Fight
12908,Cpp7EijrgDw,KARE11,"Robb Elementary shooting updates from Uvalde, Texas"
5079,gmBiPz_lmjE,KING5Seattle,"Busting up a heroin camp, with no arrests"
6367,K8sodw9tT14,WBNS10TV,FBI searches PUCO chairman's home in German Village
14049,x6Wd8Jk9mW8,WKMGNews6ClickOrlando,Body camera video shows shots being fired in fatal Volusia deputy-involved shooting
9690,Ioh-vq-ZcVw,MarketBeat,"T, TMUS or VZ - Buy, Sell or Hold"
2363,AQnphc6qeNs,ThePost-Standard,Bowler Ben Ketola sets world record with fastest 300 game
14823,_CmjsMIjThw,KSDKNewsMO,"Military homecoming, soldier surprises his kid at school | EMOTIONAL"
12521,owh2e_M6DNU,Investopedia,Investopedia Video: What Is A Municipal Bond?
4751,jsTAZ_nIHDc,WSOCTV9-Charlotte,Highway Patrol cites drivers for passing stopped school buses
611,g2kYlVeItKI,AudacyMusic,Suit Up ARMY: Join us for an Audacy Check In with BTS
15069,_e3Ku0pbUfE,ABC7NY,14-year-old boy arrested after memorial honoring hero Navy SEAL from Long Island vandalized
12251,yCGBXMOvBjw,NEWS9OklahomaCity,Dave Ramsey On Saving For Retirement
6369,JIMOxAZ6W2o,WBNS10TV,Ohio State looking to hire 5 new campus officers to assist in enhanced safety efforts
2125,SNGUzgkHuIk,WGAL-Lancaster,6-Year-Old Calls 911 To Help Mother Having Seizure -- Watch Now
12753,y7H1UW905dU,WISN12News,Two Dead Following I-43 Collision
7324,Le6g9Wzci8A,KSAT12Texas,"High pressure takes back over this week (Mia's Evening Update: Sunday, September 17, 2023)"
2134,bpd9Asu5OKY,WGAL-Lancaster,"Falling humidity today, fall-like stretch in south-central Pennsylvania"
2514,xJ1QA4Pfyok,BuffaloNews,Carryn Owens standing ovation
10049,osUJ_rsFODU,Kiplinger,Cheapest Big Cities in the U.S. to Live In
6664,fjljQbF9LvU,MassLive,What's a rape kit and how are rape victims tested?
11645,gs70Uj43he4,FOX8NewsCleveland,Cleveland Pioneer scores big with new 'tailgating' menu items & events
2792,13nHKH1m-xA,KnowYourMeme,Know Your Meme: Skyrim Catchphrases
6890,JPZZy0IxW0A,AtlasObscura,Clown Motel | Atlas Obscura | 100 Wonders
9333,F7rSfgKTvy4,WCPO-Cincinnati,Car struck by bullets during gas station shootout
1249,ShtIZyZg5IA,KTLA5,Woman to sue LAPD after spending nearly two weeks in jail due to wrongful arrest
1522,MJKmHIssuYo,Pew,Thank You for Following
8294,ODyTJXMlWQM,TechSpot,HP Envy 13 Review
761,8-rPLMErdFU,CNET,Make a 2-minute stylus
5082,uZ9JlhK8Scw,KING5Seattle,Shelton family find sonâs killer and dismembered remains after slow police response
13243,6bM6i2bUP0E,IndyStar,Day 3 of Indianapolis Colts Training Camp: Insiders; 4 locks at WR position
3385,-a_Ehj63hbc,WTHR-Indianapolis,Walk to defeat ALS at Indiana State Fairgrounds
10417,TAwqP_N_6aU,CBSPhilly,Police: Homeowner Who Shot Officer In Face While Serving Warrant Thought Home Was Being Broken Into
14568,Q6auVqdnWPE,WCVB-Boston,Firefighters smash BMW's windows to reach hydrant
10929,2N0kHSJVw7Q,WSB-Atlanta,Money covered in blue dye given to customers at PNC Bank ATM
1852,N644YMMVVVE,Gallup,How the Boss to Coach Journey Is Changing a Workplaceâs Culture
7828,8LUlT3RPB4I,HowStuffWorks,Stuff They Don't Want You To Know - Denver International Airport
7322,bceqlrSO5oA,KSAT12Texas,Two arrested in human trafficking case involving 15-year-old victim from Houston: BCSO
8942,K7DG1ZXcRbw,WANE15News,Incest victim has 7 Children with half Brother
13106,sYykZmy6ao4,FOX10Phoenix,"EXCLUSIVE: Girl saved by Lake Patrol on the Salt River, bodycam footage shows rescue"
12901,GcvVhlj3B7U,KARE11,Dashcam video shows moments before squad car hits domestic assault suspect
7006,Rybh-AvDLlU,C-SPAN,Senate Minority Leader McConnell Floor Remarks following Summer Recess
9580,LOr17Eco9j0,KSLNews,"Utah judge overrides probation plea deal, sentences entrepreneur to prison"
2266,B_-rbv0tp2k,VoiceofAmerica,Bats For Sale at Indonesia Market Despite Coronavirus Warning
9206,sYCkuhTu1J8,KSTP5TwinCities,Dog Nurses Kitten in Jordan
7158,mekZoTQ_lzQ,WTAE-TVPittsburgh,Tractor-trailer stuck in Upper St. Clair
3375,VSzMPtORyfk,WTHR-Indianapolis,Hunter Who Found Child's Body In Suitcase Wants Answers
2783,uYAah3VzvYY,KnowYourMeme,Know Your Meme: Futurama
7466,YewRWf5z7TI,Benzinga,The King Of Twitter Philanthropy | Bill Pulte Interview
13240,0KYQbrkwUK8,IndyStar,Day 10 of Indianapolis Colts Training Camp  Good day for WR's
18,fBa7DOPw4tE,MilitaryTimes,Unsafe intercept of B-52 by Russian military over Black Sea
11508,bl6KaOzr9VU,KCRA3,See Police Dogs In Action
5757,o1U3vpuOBgE,SunSentinel,"Sun Sentinel Editorial Board endorsement interview for Hollywood City Commission, District 5"
2273,DB6ceOKr5Jw,VoiceofAmerica,"In Forests Along Polish Border, US Troops Edge Closer to Ukraine Conflict"
9914,jRc9ol1UE2c,FOX5WashingtonDC,Birkenstock says feminism will boost sales for the long term
4628,dBe-_u7iZ4E,FactCheck,Ad Hominem: NRA 'Elitist Hypocrite' vs. Obama
5097,8h_hmseD95M,KING5Seattle,Danny Bonaduce talks about David Cassidy's battle with dementia
9513,zv0-zhzLzRQ,Justia,Introduction to Legal Content & SEO | Law Firm Content for SEO Part 1 of 10
3249,N47mxDGxgy0,Denver7,Mayor Johnston 2024 budget proposal would add 167 more officers to Denver streets
753,O19VvXd8DJ8,CNET,Smartwatch Buying Guide: Everything You Need to Know
10418,8fl9aN4Uevo,CBSPhilly,Brother And Sister Separated By Military Deployment Reunited In Burlington County
3388,CXYTtv2FNxY,WTHR-Indianapolis,Neighbors are fighting over a property line privacy fence
9051,v55PcFYeZ2c,ABC7Chicago,"Cat jumps out 5th floor window, survives fall during Englewood fire"
9694,xpjXZNrIPP4,MarketBeat,Joby Aviation Stock Moves Higher With Catalyst For More Growth
3521,3GlAo1Gy6To,9NEWS,The Denver Zoo's lions played in the snow like dogs after a blizzard dropped 2 feet of snow
12630,82eTTj4Nv0o,MadisonNews,Portage woman almost scammed by man claiming to be Wisconsin lottery winner
7160,H4C6xIzhD3M,WTAE-TVPittsburgh,Ric Flair coming to Giant Eagle
11875,fLHU0PP4UZE,MentalFloss,27 Unbelievable Local Traditions - mental_floss on YouTube (Ep.214)
388,bMwgWy3OvOE,MLiveMediaGroup,Education Vertical
11854,3fQlYYZQBM4,MentalFloss,30 Life Hacks Debunked - mental_floss on YouTube (Ep. 30)
12614,gCpQOWMovLE,MadisonNews,Jimmy the Groundhog bites Sun Prairie mayor
4983,kfbQRv56vts,FOX5Atlanta,Bus driver fired after dropping young child off at wrong stop
6379,mNAvmWsfkn8,WBNS10TV,City releases body camera video showing shooting of Andre' Hill by Columbus police officer Adam Coy
3256,CzEL4vn1CDI,Denver7,"Former Oath Keeper, Capitol riot defendant testify for Jan. 6 committee"
4514,mDcMmhkAdRg,KPRC2Click2Houston,22-year-old raising his little brother after parents passed away gifted remodeled home in Katy
2788,OeUY5rIWscY,KnowYourMeme,These TikTok Challenges Go Way Too Far
1376,CvCiCfaUbRY,HarvardBusinessReview,A Harvard Business Professor Breaks Down the Pierce Acquisition in âSuccessionâ
2021,ZKyYWWIV0vA,ZDNET,5 mistakes to avoid when choosing a laptop docking station
2906,cnxVsh08cNg,HowToGeek,Change Amazon Account Phone Number | 2021
7460,I-i8cdsJgQ4,Benzinga,Top Stocks To Watch PreMarket 04/27
257,Er3vQp2DKiQ,1010WINS,Woman Stuck In Airport Overnight Makes Funny Video Dancing With Employees
5345,04qhO0PDFVk,KETV,Dying Girls Gets To See Imprisoned Father
8299,d7EaW8oWspI,TechSpot,What is Crypto Mining?
14836,bssqG5x4Hgs,KSDKNewsMO,Family remembers 'gentle giant' who died after falling from Orlando thrill ride
10820,i2uaBSq7FXI,WGNNews,R. Kelly's girlfriend Joycelyn Savage speaks out about relationship with embattled singer
12624,Bc5A9bblhB8,MadisonNews,"In the 608: Bulls, Bands and Barrels in Madison this weekend"
13851,CUSSqHwtLWQ,WHIO,Richardson Trial: Verdict is delivered
13854,dS51XDcOqTA,WHIO,Police investigating racial incident involving students at elementary school | WHIO-TV
768,hcHW1LZrzI0,CNET,Exclusive look at NASA's low-boom supersonic plane
8058,uGwF5v12Sjs,NewsOn6KOTV,"Deborah Gist Bids Farewell To Tulsa Public Schools In Same Place She Started, Reflects On Her Role"
1587,jliaajPZLjU,CountryLiving,Sissy Spacek And Jack Fiskâs 43-Year Marriage Is One For The Books | Country Living
10063,9_D-O7Wi04s,Kiplinger,Best Jobs That Don't Require a College Degree
1600,uz1r5ws40x8,CountryLiving,Little Girl is Surprised With a Brand New Kitten | Country Living
15067,K9O2Zcsza38,ABC7NY,"""I Remember/Yo Recuerdo"" | A Celebration of Hispanic Heritage Month"
2023,xD6LBCcQWZc,ZDNET,Amazonâs $229 Fire Max 11 looks to be a tablet built for productivity
1384,4VkZaNZGkv4,HarvardBusinessReview,How to Succeed in Your Next Job Interview (Includes Tips and Scripts)
4614,usO-Pbm2BKE,FactCheck,Campaign Watch: Donald Trump
22,WuJ9wBQviGI,MilitaryTimes,51-year-old recruit nails fitness test in return to duty
2776,TZudFcSE2ts,KnowYourMeme,Is GigaChad Real or Fake? An Investigation Into Ernest Khalimov
11644,wwXETTjZLxI,FOX8NewsCleveland,Kenny meets the entrepreneur behind the popular bags 'Ain't No Birken'
4144,mLXh85Nc1Bk,PIX11News,Cops called to apartment for `burglary in progress` find black tenant moving into unit
1126,Q-8V1S4xm5w,COURTTV,Fled the Scene Murder Trial | Prosecution Closing Argument
11759,EFJKiDIUoTE,FOX13TampaBay,Pinellas residents concerned over beach renourishment after Hurricane Idalia
6641,hcSC-HittRM,MassLive,Deadly 70-car pileup in Iowa caught on camera
12127,nzOjL-PUZ3g,KGWNews,"KGW Forecast: Sunrise, Saturday, Sept. 16, 2023"
6522,BDFuyw0kJ3E,FOX2Detroit,Michigan secretary of state won't keep Trump off ballot
4289,KgNV-1nueik,WFLA-TampaBay,"Brian Laundrie Flight Details Emerge, Cassie Laundrie Sets Record Straight about Gabby Petito, Her B"
6214,vL7v638jC64,ABC15Arizona,Valley teens awarded Carnegie Medal for brave water rescue
9521,dsS06X6bCL8,Justia,The Link and Its Attributes | Fundamentals of Citation and Link Building for SEO Part 2 of 4
11660,yvkDLJ4hhD0,FOX8NewsCleveland,Dad tells young son his mom died of heroin overdose- warns others to stop
1912,5eWK32vv5Oc,WFAA-Dallas,"Suspect freed, trooper killed 2 years later"
11983,UmKv0Y-aLM0,Biography,Andre the Giant: Most Famous Professional Wrestler in the World | Full Documentary | Bio
6642,EZ2fP3ClLnk,MassLive,Dashcam video of police pursuit that ended in double-fatal crash at Massachusetts state line
1707,HTnjdHK6Txk,TheOregonian,Bodycam footage shows Oregon State Police shooting ruled 'justified' by grand jury
8794,ceeVR8S3W2I,WYFF-Greenville,School resource officer adopts 'unadoptable' student
4500,SCT3wqh7qNE,KPRC2Click2Houston,17-year-old accused of recording student in bathroom
7819,LR0jTkx4w4I,HowStuffWorks,How a Grenade Works
12120,f0vSV7QVOv0,KGWNews,Oregon fires burning underground pose new threat
5508,4IPrw0NYkMg,BigThink,Bill Nye: Can We Stop Telling Women What to Do With Their Bodies? | Big Think
863,3qERPaJU1Xw,KCRG-TV9,Univ. of Iowaâs CAMBUS adds trips to Mayflower to meet student demand
12508,mq5jBpbieeQ,Investopedia,Vanguard Chief Economist on Europe & China
9570,c6oDD4K1FW8,KSLNews,Family of 18-year-old shot and killed pleads for suspect to come forward
260,bWlgCTgC5RE,1010WINS,Derek Hough Reveals His Favorite Moment On Dancing With The Stars
4749,kp525mabwbY,WSOCTV9-Charlotte,Charlotte Woman Fired After Video Of 'Harassing' Rant Goes Viral
11367,ykCe6a4sKLg,LibraryofCongress,Contemporary African Immigrants in the United States
759,onY76fAADQo,CNET,Samsung Unpacked: Everything We Expect to See
12623,hK1qeTVLd4k,MadisonNews,"News 3 Now This Morning: Sept. 15, 2023"
6654,WVxRuiBm3uc,MassLive,"Isaiah Thomas rips into Dennis Schroder over ""lie"""
7601,3unRHPPWQCo,ABC7LA,NASA releases UFO report and says more science and less stigma are needed to understand them
8460,8xSzlGtvm4Q,FOX5NewYork,Mother of Lesandro Guzman-Feliz thanks community
9320,4IEdNTZngws,WCPO-Cincinnati,Girl Suspended for Kool-Aid in Hair
1843,NrghdRNb2Dw,Gallup,Do Companies Actually Want Critical Thinkers?
10176,uPoA2f11UPk,News5Cleveland,"Charles Ramsey original ""Dead Giveaway"" interview in HD"
5216,nJ7LbmL79J4,KHOU11Houston,Credit card debt at all-time high among college students
11,ezs2LKREyAc,MilitaryTimes,Women face gender-related challenges in Army Special Ops
1712,FUaQ1Z_lpc4,TheOregonian,McMenamins co-founder Brian McMenamin reflects on the iconic chain's 40th anniversary
4146,5srU9UamBhA,PIX11News,3 workers fired at L.A. Fitness after black men kicked out of NJ gym
14695,iBjMVGuNeL4,CincinnatiEnquirer,Meet Cincinnati Enquirer dining reporter Keith Pandolfi
8606,wBt5VlZkdyY,AssociatedPress,Raw Video: Earthquake Triggers Tsunami in Japan
10796,vUx4t4W4eVY,WGNNews,The Next Mozart? 6-Year Old Piano Prodigy Wows All
1720,BA9zv79VWqk,TheOregonian,Woman gets life in prison in killing of Portland pawn shop owner in his riverfront mansion
15054,48Srcx8r1tY,ABC7NY,Man uses martial arts to thwart attempted kidnapping in NYC park
12635,AoBJrzt8X5w,MadisonNews,Sun Prairie family vacationing in Hawaii separated by deadly wildfires
9202,WrnY8xY7E1I,KSTP5TwinCities,Shooting Reported at High School North of Seattle
14298,eACuyGvd1do,WKYC-Cleveland,"VIDEO | King Charles III arrives at airport, UK mourns queen,"
4498,_NgiK7uf7D8,KPRC2Click2Houston,Gov. Greg Abbott discusses border situation
11368,UoMW37xfMRw,LibraryofCongress,Sioux Ghost Dance
2799,K754RWX-AGM,KnowYourMeme,Know Your Meme: FAIL
14286,uje5eSDDo_g,WKYC-Cleveland,Urban Meyer video called inexcusable by Jacksonville Jaguars owner
11749,gKbpWpeA1bE,FOX13TampaBay,Video shows corrections officer shooting inmate through cell door
117,A1KMWGRR2x4,KTVUFOX2SanFrancisco,"Teen arrested after bullets fly, drive-by shooting in San Ramon"
9585,u1OMmdI66Os,KSLNews,Police documents reveal new details in Tammy Daybell case
8583,-kjWBgA81LM,AssociatedPress,African Lions Accept Man As One of Their Own
1842,qCa18-TKcZo,Gallup,Redeem and Distribute Codes
480,BQ3iqq49Ew8,ArsTechnica,How Dead Space's Scariest Scene Almost Killed the Game | War Stories | Ars Technica
11046,vqNJic_Osx0,WLWT-Cincinnati,You Tube Girl Fight Case Goes to Court
3500,LEhUTQAOuV4,9NEWS,Videos show cheerleaders repeatedly forced into splits
2655,v538dZgNoqw,FOX4Dallas-FortWorth,Repeat offender gets 50 years for DWI crash that killed Arlington boy
10817,aPl-5QInKcA,WGNNews,Former WGN-TV anchor Allison Payne dies at 57
1908,mRn14DEHnaw,WFAA-Dallas,WFAA Family Day at the Dallas Zoo
14433,KLxBwIupF88,NewsNation,RFK Jr.: Saying I'm anti-vaccine is 'way of silencing me' | RFK Jr. Town Hall
2379,AlE8L5zxU1g,ThePost-Standard,"âExplosion' boom shakes Onondaga, surrounding NY counties"
3237,vBW_lQVTnSk,Denver7,Video shows armed robbery of Denver gas station
